date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking_date,home_rank,home_ranking_points,away_ranking_date,away_rank,away_ranking_points,rank_diff,points_diff,home_win,draw
2022-08-31,Mexico,Paraguay,0,1,Friendly,Atlanta,United States,True,2022-08-25,12,1649.57,2022-08-25,50,1440.13,38,209.43999999999983,0,0
2022-09-21,Scotland,Ukraine,3,0,UEFA Nations League,Glasgow,Scotland,False,2022-08-25,45,1462.96,2022-08-25,27,1542.79,-18,-79.82999999999993,1,0
2022-09-22,Australia,New Zealand,1,0,Friendly,Brisbane,Australia,False,2022-08-25,39,1483.73,2022-08-25,103,1198.96,64,284.77,1,0
2022-09-22,Belgium,Wales,2,1,UEFA Nations League,Brussels,Belgium,False,2022-08-25,2,1821.92,2022-08-25,19,1582.13,17,239.78999999999996,1,0
2022-09-22,Comoros,Tunisia,0,1,Friendly,Orléans,France,True,2022-08-25,127,1127.44,2022-08-25,30,1507.86,-97,-380.41999999999985,0,0
2022-09-22,Croatia,Denmark,2,1,UEFA Nations League,Zagreb,Croatia,False,2022-08-25,15,1632.15,2022-08-25,10,1665.47,-5,-33.319999999999936,1,0
2022-09-22,France,Austria,2,0,UEFA Nations League,Paris,France,False,2022-08-25,4,1764.85,2022-08-25,33,1502.47,29,262.3799999999999,1,0
2022-09-22,Poland,Netherlands,0,2,UEFA Nations League,Warsaw,Poland,False,2022-08-25,26,1546.18,2022-08-25,8,1679.41,-18,-133.23000000000002,0,0
2022-09-22,Turkey,Luxembourg,3,3,UEFA Nations League,Istanbul,Turkey,False,,,,2022-08-25,93,1235.36,,,0,1
2022-09-23,Algeria,Guinea,1,0,Friendly,Oran,Algeria,False,2022-08-25,41,1480.59,2022-08-25,83,1294.89,42,185.69999999999982,1,0
2022-09-23,Argentina,Honduras,3,0,Friendly,Miami Gardens,United States,True,2022-08-25,3,1770.65,2022-08-25,80,1299.69,77,470.96000000000004,1,0
2022-09-23,Bahrain,Cape Verde,1,2,Friendly,Riffa,Bahrain,False,2022-08-25,85,1289.25,,,,,,0,0
2022-09-23,Bosnia and Herzegovina,Montenegro,1,0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,2022-08-25,57,1403.98,2022-08-25,67,1354.59,10,49.3900000000001,1,0
2022-09-23,Brazil,Ghana,3,0,Friendly,Le Havre,France,True,2022-08-25,1,1837.56,2022-08-25,60,1393.47,59,444.0899999999999,1,0
2022-09-23,Cameroon,Uzbekistan,0,2,Friendly,Goyang,South Korea,True,2022-08-25,38,1484.95,2022-08-25,77.0,1306.63,39.0,178.31999999999994,0,0
2022-09-23,Canada,Qatar,2,0,Friendly,Vienna,Austria,True,2022-08-25,43,1473.82,2022-08-25,48,1441.97,5,31.84999999999991,1,0
2022-09-23,DR Congo,Burkina Faso,0,1,Friendly,Casablanca,Morocco,True,2022-08-25,72,1332.84,2022-08-25,55,1425.64,-17,-92.80000000000018,0,0
2022-09-23,Egypt,Niger,3,0,Friendly,Alexandria,Egypt,False,2022-08-25,40,1482.63,2022-08-25,119,1155.23,79,327.4000000000001,1,0
2022-09-23,Germany,Hungary,0,1,UEFA Nations League,Leipzig,Germany,False,2022-08-25,11,1658.96,2022-08-25,37,1486.76,26,172.20000000000005,0,0
2022-09-23,Iran,Uruguay,1,0,Friendly,Sankt Pölten,Austria,True,2022-08-25,22,1558.64,2022-08-25,13,1640.95,-9,-82.30999999999995,1,0
2022-09-23,Iraq,Oman,1,1,Jordan International Tournament,Amman,Jordan,True,2022-08-25,70.0,1338.91,2022-08-25,75,1323.03,5.0,15.88000000000011,0,1
2022-09-23,Italy,England,1,0,UEFA Nations League,Milan,Italy,False,2022-08-25,7,1713.86,2022-08-25,5,1737.46,-2,-23.600000000000136,1,0
2022-09-23,Japan,United States,2,0,Kirin Challenge Cup,Düsseldorf,Germany,True,2022-08-25,24,1554.69,2022-08-25,14,1635.01,-10,-80.31999999999994,1,0
2022-09-23,Jordan,Syria,2,0,Jordan International Tournament,Amman,Jordan,False,2022-08-25,86.0,1279.74,2022-08-25,89,1265.03,3.0,14.710000000000036,1,0
2022-09-23,Morocco,Chile,2,0,Friendly,Barcelona,Spain,True,2022-08-25,23,1558.35,2022-08-25,29,1514.86,6,43.49000000000001,1,0
2022-09-23,Paraguay,United Arab Emirates,1,0,Friendly,Wiener Neustadt,Austria,True,2022-08-25,50,1440.13,2022-08-25,69,1346.09,19,94.04000000000019,1,0
2022-09-23,Saudi Arabia,Ecuador,0,0,Friendly,Murcia,Spain,True,2022-08-25,53,1435.74,2022-08-25,44,1463.74,-9,-28.0,0,1
2022-09-23,South Korea,Costa Rica,2,2,Friendly,Goyang,South Korea,False,2022-08-25,28,1526.02,2022-08-25,34,1500.06,6,25.960000000000036,0,1
2022-09-24,Bolivia,Senegal,0,2,Friendly,Orléans,France,True,2022-08-25,81,1298.81,2022-08-25,18,1584.59,-63,-285.78,0,0
2022-09-24,Colombia,Guatemala,4,1,Friendly,Harrison,United States,True,2022-08-25,17,1604.07,2022-08-25,118,1161.96,101,442.1099999999999,1,0
2022-09-24,Czech Republic,Portugal,0,4,UEFA Nations League,Prague,Czech Republic,False,2022-08-25,32,1502.9,2022-08-25,9,1678.65,-23,-175.75,0,0
2022-09-24,Indonesia,Curaçao,3,2,Friendly,Bandung,Indonesia,False,2022-08-25,155,1019.19,,,,,,1,0
2022-09-24,Ivory Coast,Togo,2,1,Friendly,Rouen,France,True,,,,2022-08-25,126,1130.22,,,1,0
2022-09-24,Mexico,Peru,1,0,Friendly,Pasadena,United States,True,2022-08-25,12,1649.57,2022-08-25,21,1562.24,9,87.32999999999993,1,0
2022-09-24,Scotland,Republic of Ireland,2,1,UEFA Nations League,Glasgow,Scotland,False,2022-08-25,45,1462.96,2022-08-25,47,1442.48,2,20.480000000000018,1,0
2022-09-24,Serbia,Sweden,4,1,UEFA Nations League,Belgrade,Serbia,False,2022-08-25,25,1549.53,2022-08-25,20,1563.44,-5,-13.910000000000082,1,0
2022-09-24,Slovenia,Norway,2,1,UEFA Nations League,Ljubljana,Slovenia,False,2022-08-25,65,1372.48,2022-08-25,36,1488.57,-29,-116.08999999999992,1,0
2022-09-24,South Africa,Sierra Leone,4,0,Friendly,Johannesburg,South Africa,False,2022-08-25,68,1350.55,2022-08-25,113,1169.71,45,180.83999999999992,1,0
2022-09-24,Spain,Switzerland,1,2,UEFA Nations League,Zaragoza,Spain,False,2022-08-25,6,1716.93,2022-08-25,16,1621.43,10,95.5,0,0
2022-09-25,Austria,Croatia,1,3,UEFA Nations League,Vienna,Austria,False,2022-08-25,33,1502.47,2022-08-25,15,1632.15,-18,-129.68000000000006,0,0
2022-09-25,Denmark,France,2,0,UEFA Nations League,Copenhagen,Denmark,False,2022-08-25,10,1665.47,2022-08-25,4,1764.85,-6,-99.37999999999988,1,0
2022-09-25,Faroe Islands,Turkey,2,1,UEFA Nations League,Tórshavn,Faroe Islands,False,2022-08-25,125,1136.29,,,,,,1,0
2022-09-25,Netherlands,Belgium,1,0,UEFA Nations League,Amsterdam,Netherlands,False,2022-08-25,8,1679.41,2022-08-25,2,1821.92,-6,-142.51,1,0
2022-09-25,New Zealand,Australia,0,2,Friendly,Auckland,New Zealand,False,2022-08-25,103,1198.96,2022-08-25,39,1483.73,-64,-284.77,0,0
2022-09-26,England,Germany,3,3,UEFA Nations League,London,England,False,2022-08-25,5,1737.46,2022-08-25,11,1658.96,6,78.5,0,1
2022-09-26,Iraq,Syria,1,0,Jordan International Tournament,Amman,Jordan,True,2022-08-25,70.0,1338.91,2022-08-25,89,1265.03,19.0,73.88000000000011,1,0
2022-09-26,Jordan,Oman,1,0,Jordan International Tournament,Amman,Jordan,False,2022-08-25,86.0,1279.74,2022-08-25,75,1323.03,-11.0,-43.289999999999964,1,0
2022-09-26,Romania,Bosnia and Herzegovina,4,1,UEFA Nations League,Bucharest,Romania,False,2022-08-25,54,1427.84,2022-08-25,57,1403.98,3,23.8599999999999,1,0
2022-09-27,Algeria,Nigeria,2,1,Friendly,Oran,Algeria,False,2022-08-25,41,1480.59,2022-08-25,31,1504.7,-10,-24.110000000000127,1,0
2022-09-27,Argentina,Jamaica,3,0,Friendly,Harrison,United States,True,2022-08-25,3,1770.65,2022-08-25,62,1382.06,59,388.59000000000015,1,0
2022-09-27,Bahrain,Panama,0,2,Friendly,Riffa,Bahrain,False,2022-08-25,85,1289.25,2022-08-25,61,1389.27,-24,-100.01999999999998,0,0
2022-09-27,Brazil,Tunisia,5,1,Friendly,Paris,France,True,2022-08-25,1,1837.56,2022-08-25,30,1507.86,29,329.70000000000005,1,0
2022-09-27,Canada,Uruguay,0,2,Friendly,Bratislava,Slovakia,True,2022-08-25,43,1473.82,2022-08-25,13,1640.95,-30,-167.1300000000001,0,0
2022-09-27,Costa Rica,Uzbekistan,2,1,Friendly,Suwon,South Korea,True,2022-08-25,34,1500.06,2022-08-25,77.0,1306.63,43.0,193.42999999999984,1,0
2022-09-27,DR Congo,Sierra Leone,3,0,Friendly,Casablanca,Morocco,True,2022-08-25,72,1332.84,2022-08-25,113,1169.71,41,163.12999999999988,1,0
2022-09-27,Ecuador,Japan,0,0,Kirin Challenge Cup,Düsseldorf,Germany,True,2022-08-25,44,1463.74,2022-08-25,24,1554.69,-20,-90.95000000000005,0,1
2022-09-27,Egypt,Liberia,3,0,Friendly,Alexandria,Egypt,False,2022-08-25,40,1482.63,2022-08-25,150,1051.25,110,431.3800000000001,1,0
2022-09-27,Ghana,Nicaragua,1,0,Friendly,Lorca,Spain,True,2022-08-25,60,1393.47,2022-08-25,139,1079.18,79,314.28999999999996,1,0
2022-09-27,Indonesia,Curaçao,2,1,Friendly,Cibinong,Indonesia,False,2022-08-25,155,1019.19,,,,,,1,0
2022-09-27,Iran,Senegal,1,1,Friendly,Maria Enzersdorf,Austria,True,2022-08-25,22,1558.64,2022-08-25,18,1584.59,-4,-25.949999999999818,0,1
2022-09-27,Ivory Coast,Guinea,3,1,Friendly,Amiens,France,True,,,,2022-08-25,83,1294.89,,,1,0
2022-09-27,Mexico,Colombia,2,3,Friendly,Santa Clara,United States,True,2022-08-25,12,1649.57,2022-08-25,17,1604.07,5,45.5,0,0
2022-09-27,Norway,Serbia,0,2,UEFA Nations League,Oslo,Norway,False,2022-08-25,36,1488.57,2022-08-25,25.0,1549.53,-11.0,-60.960000000000036,0,0
2022-09-27,Paraguay,Morocco,0,0,Friendly,Seville,Spain,True,2022-08-25,50,1440.13,2022-08-25,23,1558.35,-27,-118.2199999999998,0,1
2022-09-27,Portugal,Spain,0,1,UEFA Nations League,Braga,Portugal,False,2022-08-25,9,1678.65,2022-08-25,6,1716.93,-3,-38.27999999999997,0,0
2022-09-27,Qatar,Chile,2,2,Friendly,Vienna,Austria,True,2022-08-25,48,1441.97,2022-08-25,29,1514.86,-19,-72.88999999999987,0,1
2022-09-27,Saudi Arabia,United States,0,0,Friendly,Murcia,Spain,True,2022-08-25,53,1435.74,2022-08-25,14,1635.01,-39,-199.26999999999998,0,1
2022-09-27,South Africa,Botswana,1,0,Friendly,Johannesburg,South Africa,False,2022-08-25,68,1350.55,2022-08-25,146,1060.17,78,290.3799999999999,1,0
2022-09-27,South Korea,Cameroon,1,0,Friendly,Seoul,South Korea,False,2022-08-25,28,1526.02,2022-08-25,38,1484.95,10,41.069999999999936,1,0
2022-09-27,Sweden,Slovenia,1,1,UEFA Nations League,Stockholm,Sweden,False,2022-08-25,20,1563.44,2022-08-25,65,1372.48,45,190.96000000000004,0,1
2022-09-27,Switzerland,Czech Republic,2,1,UEFA Nations League,St. Gallen,Switzerland,False,2022-08-25,16,1621.43,2022-08-25,32,1502.9,16,118.52999999999997,1,0
2022-09-27,Ukraine,Scotland,0,0,UEFA Nations League,Kraków,Poland,True,2022-08-25,27,1542.79,2022-08-25,45,1462.96,18,79.82999999999993,0,1
2022-10-22,Saudi Arabia,North Macedonia,1,0,Friendly,Abu Dhabi,United Arab Emirates,True,2022-10-06,51,1437.78,2022-10-06,65,1358.51,14,79.26999999999998,1,0
2022-10-23,Qatar,Guatemala,2,0,Friendly,Málaga,Spain,True,2022-10-06,50,1439.89,2022-10-06,118,1156.7,68,283.19000000000005,1,0
2022-10-26,Saudi Arabia,Albania,1,1,Friendly,Abu Dhabi,United Arab Emirates,True,2022-10-06,51,1437.78,2022-10-06,66,1354.11,15,83.67000000000007,0,1
2022-10-27,Qatar,Honduras,1,0,Friendly,Marbella,Spain,True,2022-10-06,50,1439.89,2022-10-06,80,1301.98,30,137.91000000000008,1,0
2022-10-30,Saudi Arabia,Honduras,0,0,Friendly,Abu Dhabi,United Arab Emirates,True,2022-10-06,51,1437.78,2022-10-06,80,1301.98,29,135.79999999999995,0,1
2022-11-06,Saudi Arabia,Iceland,1,0,Friendly,Abu Dhabi,United Arab Emirates,True,2022-10-06,51,1437.78,2022-10-06,62,1384.41,11,53.36999999999989,1,0
2022-11-07,Qatar,Panama,2,1,Friendly,Marbella,Spain,True,2022-10-06,50,1439.89,2022-10-06,60,1393.28,10,46.61000000000013,1,0
2022-11-09,Albania,Qatar,0,1,Friendly,Marbella,Spain,True,2022-10-06,66,1354.11,2022-10-06,50,1439.89,-16,-85.7800000000002,0,0
2022-11-09,Mexico,Iraq,4,0,Friendly,Girona,Spain,True,2022-10-06,13,1644.89,2022-10-06,68.0,1343.01,55.0,301.8800000000001,1,0
2022-11-10,Iran,Nicaragua,1,0,Friendly,Tehran,Iran,False,2022-10-06,20,1564.61,2022-10-06,142,1071.83,122,492.78,1,0
2022-11-10,Saudi Arabia,Panama,1,1,Friendly,Abu Dhabi,United Arab Emirates,True,2022-10-06,51,1437.78,2022-10-06,60,1393.28,9,44.5,0,1
2022-11-11,Bahrain,Canada,2,2,Friendly,Isa Town,Bahrain,False,2022-10-06,85,1280.64,2022-10-06,41,1475.0,-44,-194.3599999999999,0,1
2022-11-11,South Korea,Iceland,1,0,Friendly,Hwaseong,South Korea,False,2022-10-06,28,1530.3,2022-10-06,62,1384.41,34,145.88999999999987,1,0
2022-11-12,Iraq,Ecuador,0,0,Friendly,Madrid,Spain,True,2022-10-06,68.0,1343.01,2022-10-06,44,1464.39,-24.0,-121.38000000000011,0,1
2022-11-13,Syria,Algeria,0,1,Friendly,Sharjah,United Arab Emirates,True,2022-10-06,90,1255.92,2022-10-06,37,1489.1,-53,-233.17999999999984,0,0
2022-11-15,Venezuela,Panama,2,2,Friendly,Al Hamriyah,United Arab Emirates,True,2022-10-06,57,1404.37,2022-10-06,60,1393.28,3,11.089999999999918,0,1
2022-11-16,Algeria,Mali,1,1,Friendly,Oran,Algeria,False,2022-10-06,37,1489.1,2022-10-06,46,1448.85,9,40.25,0,1
2022-11-16,Andorra,Austria,0,1,Friendly,Málaga,Spain,True,2022-10-06,151,1035.2,2022-10-06,34,1492.95,-117,-457.75,0,0
2022-11-16,Czech Republic,Faroe Islands,5,0,Friendly,Olomouc,Czech Republic,False,2022-10-06,35,1492.21,2022-10-06,122,1147.17,87,345.03999999999996,1,0
2022-11-16,Iran,Tunisia,0,2,Friendly,Doha,Qatar,True,2022-10-06,20,1564.61,2022-10-06,30,1507.54,10,57.069999999999936,0,0
2022-11-16,Ivory Coast,Burundi,4,0,Friendly,Marrakech,Morocco,True,,,,2022-10-06,141,1076.26,,,1,0
2022-11-16,Mexico,Sweden,1,2,Friendly,Girona,Spain,True,2022-10-06,13,1644.89,2022-10-06,25,1553.33,12,91.56000000000017,0,0
2022-11-16,Oman,Germany,0,1,Friendly,Muscat,Oman,False,2022-10-06,75,1320.29,2022-10-06,11,1650.21,-64,-329.9200000000001,0,0
2022-11-16,Peru,Paraguay,1,0,Friendly,Lima,Peru,False,2022-10-06,23,1561.01,2022-10-06,47,1448.77,24,112.24000000000001,1,0
2022-11-16,Saudi Arabia,Croatia,0,1,Friendly,Riyadh,Saudi Arabia,False,2022-10-06,51,1437.78,2022-10-06,12,1645.64,-39,-207.86000000000013,0,0
2022-11-16,Turkey,Scotland,2,1,Friendly,Diyarbakir,Turkey,False,,,,2022-10-06,40,1479.53,,,1,0
2022-11-16,United Arab Emirates,Argentina,0,5,Friendly,Abu Dhabi,United Arab Emirates,False,2022-10-06,70.0,1337.57,2022-10-06,3,1773.88,-67.0,-436.3100000000002,0,0
2022-11-16,Uzbekistan,Kazakhstan,2,0,Friendly,Tashkent,Uzbekistan,False,2022-10-06,77,1309.98,2022-10-06,113,1166.63,36,143.3499999999999,1,0
2022-11-17,Japan,Canada,1,2,Friendly,Dubai,United Arab Emirates,True,2022-10-06,24,1559.54,2022-10-06,41,1475.0,17,84.53999999999996,0,0
2022-11-17,Jordan,Spain,1,3,Friendly,Amman,Jordan,False,2022-10-06,84.0,1289.99,2022-10-06,7,1715.22,-77.0,-425.23,0,0
2022-11-17,Morocco,Georgia,3,0,Friendly,Sharjah,United Arab Emirates,True,2022-10-06,22,1563.5,2022-10-06,78,1307.34,56,256.1600000000001,1,0
2022-11-17,Portugal,Nigeria,4,0,Friendly,Lisbon,Portugal,False,2022-10-06,9,1676.56,2022-10-06,32,1498.47,23,178.08999999999992,1,0
2022-11-17,Republic of Ireland,Norway,1,2,Friendly,Dublin,Republic of Ireland,False,2022-10-06,49,1440.19,2022-10-06,42,1473.04,-7,-32.84999999999991,0,0
2022-11-17,South Africa,Mozambique,2,1,Friendly,Mbombela,South Africa,False,2022-10-06,67,1349.59,2022-10-06,114,1165.22,47,184.3699999999999,1,0
2022-11-17,Switzerland,Ghana,0,2,Friendly,Abu Dhabi,United Arab Emirates,True,2022-10-06,15,1635.92,2022-10-06,61,1393.0,46,242.92000000000007,0,0
2022-11-18,Cameroon,Panama,1,1,Friendly,Abu Dhabi,United Arab Emirates,True,2022-10-06,43,1471.44,2022-10-06,60,1393.28,17,78.16000000000008,0,1
2022-11-18,Egypt,Belgium,2,1,Friendly,Kuwait City,Kuwait,True,2022-10-06,39,1486.44,2022-10-06,2,1816.71,-37,-330.27,1,0
2022-11-19,Colombia,Paraguay,2,0,Friendly,Fort Lauderdale,United States,True,2022-10-06,17,1611.04,2022-10-06,47,1448.77,30,162.26999999999998,1,0
2022-11-19,Ivory Coast,Burkina Faso,1,2,Friendly,Marrakech,Morocco,True,,,,2022-10-06,54,1432.25,,,0,0
2022-11-19,Sweden,Algeria,2,0,Friendly,Malmö,Sweden,False,2022-10-06,25,1553.33,2022-10-06,37,1489.1,12,64.23000000000002,1,0
2022-11-19,Turkey,Czech Republic,2,1,Friendly,Gaziantep,Turkey,False,,,,2022-10-06,35,1492.21,,,1,0
2022-11-20,Austria,Italy,2,0,Friendly,Vienna,Austria,False,2022-10-06,34,1492.95,2022-10-06,6,1726.14,-28,-233.19000000000005,1,0
2022-11-20,Norway,Finland,1,1,Friendly,Oslo,Norway,False,2022-10-06,42,1473.04,2022-10-06,56,1405.6,14,67.44000000000005,0,1
2022-11-20,Qatar,Ecuador,0,2,FIFA World Cup,Al Khor,Qatar,False,2022-10-06,50,1439.89,2022-10-06,44,1464.39,-6,-24.5,0,0
2022-11-20,South Africa,Angola,1,1,Friendly,Mbombela,South Africa,False,2022-10-06,67,1349.59,2022-10-06,119,1155.9,52,193.68999999999983,0,1
2022-11-20,Uzbekistan,Russia,0,0,Friendly,Tashkent,Uzbekistan,False,2022-10-06,77,1309.98,2022-10-06,33,1496.11,-44,-186.12999999999988,0,1
2022-11-21,England,Iran,6,2,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,5,1728.47,2022-10-06,20,1564.61,15,163.86000000000013,1,0
2022-11-21,Senegal,Netherlands,0,2,FIFA World Cup,Doha,Qatar,True,2022-10-06,18,1584.38,2022-10-06,8,1694.51,-10,-110.12999999999988,0,0
2022-11-21,United States,Wales,1,1,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,16.0,1627.48,2022-10-06,19,1569.82,3.0,57.66000000000008,0,1
2022-11-22,Argentina,Saudi Arabia,1,2,FIFA World Cup,Lusail,Qatar,True,2022-10-06,3,1773.88,2022-10-06,51,1437.78,48,336.10000000000014,0,0
2022-11-22,Denmark,Tunisia,0,0,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,10,1666.57,2022-10-06,30,1507.54,20,159.02999999999997,0,1
2022-11-22,France,Australia,4,1,FIFA World Cup,Al Wakrah,Qatar,True,2022-10-06,4,1759.78,2022-10-06,38,1488.72,34,271.05999999999995,1,0
2022-11-22,Mexico,Poland,0,0,FIFA World Cup,Doha,Qatar,True,2022-10-06,13,1644.89,2022-10-06,26,1548.59,13,96.30000000000018,0,1
2022-11-23,Belgium,Canada,1,0,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,2,1816.71,2022-10-06,41,1475.0,39,341.71000000000004,1,0
2022-11-23,Germany,Japan,1,2,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,11,1650.21,2022-10-06,24,1559.54,13,90.67000000000007,0,0
2022-11-23,Morocco,Croatia,0,0,FIFA World Cup,Al Khor,Qatar,True,2022-10-06,22,1563.5,2022-10-06,12,1645.64,-10,-82.1400000000001,0,1
2022-11-23,Spain,Costa Rica,7,0,FIFA World Cup,Doha,Qatar,True,2022-10-06,7,1715.22,2022-10-06,31,1503.59,24,211.6300000000001,1,0
2022-11-24,Brazil,Serbia,2,0,FIFA World Cup,Lusail,Qatar,True,2022-10-06,1,1841.3,2022-10-06,21.0,1563.62,20.0,277.68000000000006,1,0
2022-11-24,Portugal,Ghana,3,2,FIFA World Cup,Doha,Qatar,True,2022-10-06,9,1676.56,2022-10-06,61,1393.0,52,283.55999999999995,1,0
2022-11-24,Switzerland,Cameroon,1,0,FIFA World Cup,Al Wakrah,Qatar,True,2022-10-06,15,1635.92,2022-10-06,43,1471.44,28,164.48000000000002,1,0
2022-11-24,Uruguay,South Korea,0,0,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,14,1638.71,2022-10-06,28,1530.3,14,108.41000000000008,0,1
2022-11-25,England,United States,0,0,FIFA World Cup,Al Khor,Qatar,True,2022-10-06,5,1728.47,2022-10-06,16,1627.48,11,100.99000000000001,0,1
2022-11-25,Netherlands,Ecuador,1,1,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,8,1694.51,2022-10-06,44,1464.39,36,230.1199999999999,0,1
2022-11-25,Qatar,Senegal,1,3,FIFA World Cup,Doha,Qatar,False,2022-10-06,50,1439.89,2022-10-06,18,1584.38,-32,-144.49,0,0
2022-11-25,Wales,Iran,0,2,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,19,1569.82,2022-10-06,20,1564.61,1,5.210000000000036,0,0
2022-11-26,Argentina,Mexico,2,0,FIFA World Cup,Lusail,Qatar,True,2022-10-06,3,1773.88,2022-10-06,13,1644.89,10,128.99,1,0
2022-11-26,France,Denmark,2,1,FIFA World Cup,Doha,Qatar,True,2022-10-06,4,1759.78,2022-10-06,10,1666.57,6,93.21000000000004,1,0
2022-11-26,Poland,Saudi Arabia,2,0,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,26,1548.59,2022-10-06,51,1437.78,25,110.80999999999995,1,0
2022-11-26,Tunisia,Australia,0,1,FIFA World Cup,Al Wakrah,Qatar,True,2022-10-06,30,1507.54,2022-10-06,38,1488.72,8,18.819999999999936,0,0
2022-11-27,Belgium,Morocco,0,2,FIFA World Cup,Doha,Qatar,True,2022-10-06,2,1816.71,2022-10-06,22,1563.5,20,253.21000000000004,0,0
2022-11-27,Croatia,Canada,4,1,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,12,1645.64,2022-10-06,41,1475.0,29,170.6400000000001,1,0
2022-11-27,Japan,Costa Rica,0,1,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,24,1559.54,2022-10-06,31,1503.59,7,55.950000000000045,0,0
2022-11-27,Spain,Germany,1,1,FIFA World Cup,Al Khor,Qatar,True,2022-10-06,7,1715.22,2022-10-06,11,1650.21,4,65.00999999999999,0,1
2022-11-28,Brazil,Switzerland,1,0,FIFA World Cup,Doha,Qatar,True,2022-10-06,1,1841.3,2022-10-06,15,1635.92,14,205.37999999999988,1,0
2022-11-28,Portugal,Uruguay,2,0,FIFA World Cup,Lusail,Qatar,True,2022-10-06,9,1676.56,2022-10-06,14,1638.71,5,37.84999999999991,1,0
2022-11-28,South Korea,Ghana,2,3,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,28,1530.3,2022-10-06,61,1393.0,33,137.29999999999995,0,0
2022-11-29,Ecuador,Senegal,1,2,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,44,1464.39,2022-10-06,18,1584.38,-26,-119.99000000000001,0,0
2022-11-29,Iran,United States,0,1,FIFA World Cup,Doha,Qatar,True,2022-10-06,20,1564.61,2022-10-06,16,1627.48,-4,-62.87000000000012,0,0
2022-11-29,Qatar,Netherlands,0,2,FIFA World Cup,Al Khor,Qatar,False,2022-10-06,50,1439.89,2022-10-06,8,1694.51,-42,-254.6199999999999,0,0
2022-11-29,Wales,England,0,3,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,19,1569.82,2022-10-06,5,1728.47,-14,-158.6500000000001,0,0
2022-11-30,Australia,Denmark,1,0,FIFA World Cup,Al Wakrah,Qatar,True,2022-10-06,38,1488.72,2022-10-06,10,1666.57,-28,-177.8499999999999,1,0
2022-11-30,Poland,Argentina,0,2,FIFA World Cup,Doha,Qatar,True,2022-10-06,26,1548.59,2022-10-06,3,1773.88,-23,-225.2900000000002,0,0
2022-11-30,Saudi Arabia,Mexico,1,2,FIFA World Cup,Lusail,Qatar,True,2022-10-06,51,1437.78,2022-10-06,13,1644.89,-38,-207.11000000000013,0,0
2022-11-30,Tunisia,France,1,0,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,30,1507.54,2022-10-06,4,1759.78,-26,-252.24,1,0
2022-12-01,Canada,Morocco,1,2,FIFA World Cup,Doha,Qatar,True,2022-10-06,41,1475.0,2022-10-06,22,1563.5,-19,-88.5,0,0
2022-12-01,Costa Rica,Germany,2,4,FIFA World Cup,Al Khor,Qatar,True,2022-10-06,31,1503.59,2022-10-06,11,1650.21,-20,-146.62000000000012,0,0
2022-12-01,Croatia,Belgium,0,0,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,12,1645.64,2022-10-06,2,1816.71,-10,-171.06999999999994,0,1
2022-12-01,Japan,Spain,2,1,FIFA World Cup,Al Rayyan,Qatar,True,2022-10-06,24,1559.54,2022-10-06,7,1715.22,-17,-155.68000000000006,1,0
2022-12-02,Cameroon,Brazil,1,0,FIFA World Cup,Lusail,Qatar,True,2022-10-06,43,1471.44,2022-10-06,1,1841.3,-42,-369.8599999999999,1,0
